1.070000000000000062e+00,1.537152403846153703e+00
1.070200000000000040e+00,1.537176403846153949e+00
1.070400000000000018e+00,1.537200403846153751e+00
1.070599999999999996e+00,1.537224403846153775e+00
1.070799999999999974e+00,1.537248403846153577e+00
1.070999999999999952e+00,1.537272403846153823e+00
1.071200000000000152e+00,1.537296403846153625e+00
1.071400000000000130e+00,1.537320403846153871e+00
1.071600000000000108e+00,1.537344403846153673e+00
1.071800000000000086e+00,1.537368403846153697e+00
1.072000000000000064e+00,1.537392403846153943e+00
1.072200000000000042e+00,1.537416403846153745e+00
1.072400000000000020e+00,1.537440403846153769e+00
1.072599999999999998e+00,1.537464403846153793e+00
1.072799999999999976e+00,1.537488403846153817e+00
1.072999999999999954e+00,1.537512403846153619e+00
1.073200000000000154e+00,1.537536403846153865e+00
1.073400000000000132e+00,1.537560403846153667e+00
1.073600000000000110e+00,1.537584403846153691e+00
1.073800000000000088e+00,1.537608403846153493e+00
1.074000000000000066e+00,1.537632403846153739e+00
1.074200000000000044e+00,1.537656403846153763e+00
1.074400000000000022e+00,1.537680403846153787e+00
1.074600000000000000e+00,1.537704403846153811e+00
1.074799999999999978e+00,1.537728403846153613e+00
1.074999999999999956e+00,1.537752403846153859e+00
1.075200000000000156e+00,1.537776403846153661e+00
1.075400000000000134e+00,1.537800403846153685e+00
1.075600000000000112e+00,1.537824403846153709e+00
1.075800000000000090e+00,1.537848403846153733e+00
1.076000000000000068e+00,1.537872403846153979e+00
1.076200000000000045e+00,1.537896403846153781e+00
1.076400000000000023e+00,1.537920403846153805e+00
1.076600000000000001e+00,1.537944403846153607e+00
1.076799999999999979e+00,1.537968403846153853e+00
1.076999999999999957e+00,1.537992403846153655e+00
1.077200000000000157e+00,1.538016403846153901e+00
1.077400000000000135e+00,1.538040403846153703e+00
1.077600000000000113e+00,1.538064403846153727e+00
1.077800000000000091e+00,1.538088403846153529e+00
1.078000000000000069e+00,1.538112403846153775e+00
1.078200000000000047e+00,1.538136403846153799e+00
1.078400000000000025e+00,1.538160403846153601e+00
1.078600000000000003e+00,1.538184403846153847e+00
1.078799999999999981e+00,1.538208403846153649e+00
1.078999999999999959e+00,1.538232403846153895e+00
1.079200000000000159e+00,1.538256403846153697e+00
1.079400000000000137e+00,1.538280403846153721e+00
1.079600000000000115e+00,1.538304403846153523e+00
1.079800000000000093e+00,1.538328403846153769e+00
1.080000000000000071e+00,1.538352403846153793e+00
1.080200000000000049e+00,1.538376403846153817e+00
1.080400000000000027e+00,1.538400403846153841e+00
1.080600000000000005e+00,1.538424403846153643e+00
1.080799999999999983e+00,1.538448403846153889e+00
1.080999999999999961e+00,1.538472403846153691e+00
1.081200000000000161e+00,1.538496403846153715e+00
1.081400000000000139e+00,1.538520403846153517e+00
1.081600000000000117e+00,1.538544403846153763e+00
1.081800000000000095e+00,1.538568403846153787e+00
1.082000000000000073e+00,1.538592403846153811e+00
1.082200000000000051e+00,1.538616403846153835e+00
1.082400000000000029e+00,1.538640403846153637e+00
1.082600000000000007e+00,1.538664403846153883e+00
1.082799999999999985e+00,1.538688403846153685e+00
1.082999999999999963e+00,1.538712403846153709e+00
1.083200000000000163e+00,1.538736403846153733e+00
1.083400000000000141e+00,1.538760403846153757e+00
1.083600000000000119e+00,1.538784403846153559e+00
1.083800000000000097e+00,1.538808403846153805e+00
1.084000000000000075e+00,1.538832403846153829e+00
1.084200000000000053e+00,1.538856403846153631e+00
1.084400000000000031e+00,1.538880403846153877e+00
1.084600000000000009e+00,1.538904403846153679e+00
1.084799999999999986e+00,1.538928403846153703e+00
1.084999999999999964e+00,1.538952403846153727e+00
1.085200000000000164e+00,1.538976403846153751e+00
1.085400000000000142e+00,1.539000403846153553e+00
1.085600000000000120e+00,1.539024403846153799e+00
1.085800000000000098e+00,1.539048403846153823e+00
1.086000000000000076e+00,1.539072403846153625e+00
1.086200000000000054e+00,1.539096403846153871e+00
1.086400000000000032e+00,1.539120403846153673e+00
1.086600000000000010e+00,1.539144403846153919e+00
1.086799999999999988e+00,1.539168403846153721e+00
1.086999999999999966e+00,1.539192403846153745e+00
1.087200000000000166e+00,1.539216403846153547e+00
1.087400000000000144e+00,1.539240403846153793e+00
1.087600000000000122e+00,1.539264403846153595e+00
1.087800000000000100e+00,1.539288403846153841e+00
1.088000000000000078e+00,1.539312403846153865e+00
1.088200000000000056e+00,1.539336403846153667e+00
1.088400000000000034e+00,1.539360403846153913e+00
1.088600000000000012e+00,1.539384403846153715e+00
1.088799999999999990e+00,1.539408403846153739e+00
1.088999999999999968e+00,1.539432403846153541e+00
1.089200000000000168e+00,1.539456403846153787e+00
1.089400000000000146e+00,1.539480403846153589e+00
1.089600000000000124e+00,1.539504403846153835e+00
1.089800000000000102e+00,1.539528403846153859e+00
1.090000000000000080e+00,1.539552403846153661e+00
1.090200000000000058e+00,1.539576403846153907e+00
1.090400000000000036e+00,1.539600403846153709e+00
1.090600000000000014e+00,1.539624403846153733e+00
1.090799999999999992e+00,1.539648403846153757e+00
1.090999999999999970e+00,1.539672403846153781e+00
1.091200000000000170e+00,1.539696403846153583e+00
1.091400000000000148e+00,1.539720403846153829e+00
1.091600000000000126e+00,1.539744403846153853e+00
1.091800000000000104e+00,1.539768403846153655e+00
1.092000000000000082e+00,1.539792403846153901e+00
1.092200000000000060e+00,1.539816403846153703e+00
1.092400000000000038e+00,1.539840403846153727e+00
1.092600000000000016e+00,1.539864403846153751e+00
1.092799999999999994e+00,1.539888403846153775e+00
1.092999999999999972e+00,1.539912403846153577e+00
1.093200000000000172e+00,1.539936403846153823e+00
1.093400000000000150e+00,1.539960403846153625e+00
1.093600000000000128e+00,1.539984403846153649e+00
1.093800000000000106e+00,1.540008403846153895e+00
1.094000000000000083e+00,1.540032403846153697e+00
1.094200000000000061e+00,1.540056403846153943e+00
1.094400000000000039e+00,1.540080403846153745e+00
1.094600000000000017e+00,1.540104403846153769e+00
1.094799999999999995e+00,1.540128403846153571e+00
1.094999999999999973e+00,1.540152403846153817e+00
1.095200000000000173e+00,1.540176403846153619e+00
1.095400000000000151e+00,1.540200403846153643e+00
1.095600000000000129e+00,1.540224403846153889e+00
1.095800000000000107e+00,1.540248403846153691e+00
1.096000000000000085e+00,1.540272403846153937e+00
1.096200000000000063e+00,1.540296403846153739e+00
1.096400000000000041e+00,1.540320403846153763e+00
1.096600000000000019e+00,1.540344403846153565e+00
1.096799999999999997e+00,1.540368403846153811e+00
1.096999999999999975e+00,1.540392403846153613e+00
1.097200000000000175e+00,1.540416403846153859e+00
1.097400000000000153e+00,1.540440403846153661e+00
1.097600000000000131e+00,1.540464403846153685e+00
1.097800000000000109e+00,1.540488403846153931e+00
1.098000000000000087e+00,1.540512403846153733e+00
1.098200000000000065e+00,1.540536403846153757e+00
1.098400000000000043e+00,1.540560403846153781e+00
1.098600000000000021e+00,1.540584403846153805e+00
1.098799999999999999e+00,1.540608403846153607e+00
1.098999999999999977e+00,1.540632403846153853e+00
1.099200000000000177e+00,1.540656403846153655e+00
1.099400000000000155e+00,1.540680403846153679e+00
1.099600000000000133e+00,1.540704403846153925e+00
1.099800000000000111e+00,1.540728403846153727e+00
1.100000000000000089e+00,1.420521153846153739e+00
1.100200000000000067e+00,1.420545153846153541e+00
1.100400000000000045e+00,1.420569153846153787e+00
1.100600000000000023e+00,1.420593153846153589e+00
1.100800000000000001e+00,1.420617153846153835e+00
1.100999999999999979e+00,1.420641153846153637e+00
1.101200000000000179e+00,1.420665153846153661e+00
1.101400000000000157e+00,1.420689153846153907e+00
1.101600000000000135e+00,1.420713153846153709e+00
1.101800000000000113e+00,1.420737153846153733e+00
1.102000000000000091e+00,1.420761153846153757e+00
1.102200000000000069e+00,1.420785153846153781e+00
1.102400000000000047e+00,1.420809153846153583e+00
1.102600000000000025e+00,1.420833153846153829e+00
1.102800000000000002e+00,1.420857153846153631e+00
1.102999999999999980e+00,1.420881153846153655e+00
1.103200000000000180e+00,1.420905153846153457e+00
1.103400000000000158e+00,1.420929153846153703e+00
1.103600000000000136e+00,1.420953153846153727e+00
1.103800000000000114e+00,1.420977153846153751e+00
1.104000000000000092e+00,1.421001153846153775e+00
1.104200000000000070e+00,1.421025153846153577e+00
1.104400000000000048e+00,1.421049153846153823e+00
1.104600000000000026e+00,1.421073153846153625e+00
1.104800000000000004e+00,1.421097153846153649e+00
1.104999999999999982e+00,1.421121153846153673e+00
1.105199999999999960e+00,1.421145153846153697e+00
1.105400000000000160e+00,1.421169153846153943e+00
1.105600000000000138e+00,1.421193153846153745e+00
1.105800000000000116e+00,1.421217153846153769e+00
1.106000000000000094e+00,1.421241153846153571e+00
1.106200000000000072e+00,1.421265153846153817e+00
1.106400000000000050e+00,1.421289153846153619e+00
1.106600000000000028e+00,1.421313153846153643e+00
1.106800000000000006e+00,1.421337153846153667e+00
1.106999999999999984e+00,1.421361153846153691e+00
1.107200000000000184e+00,1.421385153846153493e+00
1.107400000000000162e+00,1.421409153846153739e+00
1.107600000000000140e+00,1.421433153846153763e+00
1.107800000000000118e+00,1.421457153846153565e+00
1.108000000000000096e+00,1.421481153846153811e+00
1.108200000000000074e+00,1.421505153846153613e+00
1.108400000000000052e+00,1.421529153846153859e+00
1.108600000000000030e+00,1.421553153846153661e+00
1.108800000000000008e+00,1.421577153846153685e+00
1.108999999999999986e+00,1.421601153846153487e+00
1.109199999999999964e+00,1.421625153846153733e+00
1.109400000000000164e+00,1.421649153846153757e+00
1.109600000000000142e+00,1.421673153846153781e+00
1.109800000000000120e+00,1.421697153846153805e+00
1.110000000000000098e+00,1.421721153846153607e+00
1.110200000000000076e+00,1.421745153846153853e+00
1.110400000000000054e+00,1.421769153846153655e+00
1.110600000000000032e+00,1.421793153846153679e+00
1.110800000000000010e+00,1.421817153846153481e+00
1.110999999999999988e+00,1.421841153846153727e+00
1.111199999999999966e+00,1.421865153846153751e+00
1.111400000000000166e+00,1.421889153846153775e+00
1.111600000000000144e+00,1.421913153846153799e+00
1.111800000000000122e+00,1.542168403846153613e+00
1.112000000000000099e+00,1.542192403846153859e+00
1.112200000000000077e+00,1.542216403846153661e+00
1.112400000000000055e+00,1.542240403846153907e+00
1.112600000000000033e+00,1.542264403846153709e+00
1.112800000000000011e+00,1.542288403846153733e+00
1.112999999999999989e+00,1.542312403846153535e+00
1.113199999999999967e+00,1.542336403846153781e+00
1.113400000000000167e+00,1.542360403846153805e+00
1.113600000000000145e+00,1.542384403846153607e+00
1.113800000000000123e+00,1.422177153846153841e+00
1.114000000000000101e+00,1.422201153846153643e+00
1.114200000000000079e+00,1.422225153846153667e+00
1.114400000000000057e+00,1.422249153846153691e+00
1.114600000000000035e+00,1.422273153846153715e+00
1.114800000000000013e+00,1.422297153846153517e+00
1.114999999999999991e+00,1.422321153846153763e+00
1.115199999999999969e+00,1.422345153846153787e+00
1.115400000000000169e+00,1.422369153846153589e+00
1.115600000000000147e+00,1.422393153846153835e+00
1.115800000000000125e+00,1.422417153846153637e+00
1.116000000000000103e+00,1.422441153846153883e+00
1.116200000000000081e+00,1.422465153846153685e+00
1.116400000000000059e+00,1.422489153846153709e+00
1.116600000000000037e+00,1.422513153846153511e+00
1.116800000000000015e+00,1.422537153846153757e+00
1.116999999999999993e+00,1.422561153846153559e+00
1.117199999999999971e+00,1.422585153846153583e+00
1.117400000000000171e+00,1.422609153846153829e+00
1.117600000000000149e+00,1.422633153846153631e+00
1.117800000000000127e+00,1.422657153846153877e+00
1.118000000000000105e+00,1.422681153846153679e+00
1.118200000000000083e+00,1.422705153846153703e+00
1.118400000000000061e+00,1.422729153846153505e+00
1.118600000000000039e+00,1.422753153846153751e+00
1.118800000000000017e+00,1.422777153846153553e+00
1.118999999999999995e+00,1.422801153846153799e+00
1.119199999999999973e+00,1.422825153846153823e+00
1.119400000000000173e+00,1.422849153846153625e+00
1.119600000000000151e+00,1.422873153846153871e+00
1.119800000000000129e+00,1.422897153846153673e+00
1.120000000000000107e+00,1.422921153846153697e+00
1.120200000000000085e+00,1.422945153846153721e+00
1.120400000000000063e+00,1.422969153846153745e+00
1.120600000000000041e+00,1.422993153846153547e+00
1.120800000000000018e+00,1.423017153846153793e+00
1.120999999999999996e+00,1.423041153846153817e+00
1.121199999999999974e+00,1.423065153846153619e+00
1.121400000000000174e+00,1.423089153846153865e+00
1.121600000000000152e+00,1.423113153846153667e+00
1.121800000000000130e+00,1.423137153846153691e+00
1.122000000000000108e+00,1.423161153846153715e+00
1.122200000000000086e+00,1.423185153846153739e+00
1.122400000000000064e+00,1.423209153846153541e+00
1.122600000000000042e+00,1.423233153846153787e+00
1.122800000000000020e+00,1.423257153846153589e+00
1.122999999999999998e+00,1.423281153846153613e+00
1.123199999999999976e+00,1.423305153846153859e+00
1.123400000000000176e+00,1.423329153846153661e+00
1.123600000000000154e+00,1.423353153846153907e+00
1.123800000000000132e+00,1.423377153846153709e+00
1.124000000000000110e+00,1.423401153846153733e+00
1.124200000000000088e+00,1.423425153846153535e+00
1.124400000000000066e+00,1.423449153846153781e+00
1.124600000000000044e+00,1.423473153846153583e+00
1.124800000000000022e+00,1.423497153846153607e+00
1.125000000000000000e+00,1.423521153846153853e+00
1.125199999999999978e+00,1.423545153846153655e+00
1.125400000000000178e+00,1.423569153846153901e+00
1.125600000000000156e+00,1.423593153846153703e+00
1.125800000000000134e+00,1.423617153846153727e+00
1.126000000000000112e+00,1.423641153846153529e+00
1.126200000000000090e+00,1.423665153846153775e+00
1.126400000000000068e+00,1.423689153846153577e+00
1.126600000000000046e+00,1.423713153846153823e+00
1.126800000000000024e+00,1.423737153846153625e+00
1.127000000000000002e+00,1.423761153846153649e+00
1.127199999999999980e+00,1.423785153846153895e+00
1.127400000000000180e+00,1.423809153846153697e+00
1.127600000000000158e+00,1.544064403846153732e+00
1.127800000000000136e+00,1.544088403846153756e+00
1.128000000000000114e+00,1.544112403846153780e+00
1.128200000000000092e+00,1.544136403846153582e+00
1.128400000000000070e+00,1.544160403846153828e+00
1.128600000000000048e+00,1.544184403846153630e+00
1.128800000000000026e+00,1.544208403846153654e+00
1.129000000000000004e+00,1.544232403846153900e+00
1.129199999999999982e+00,1.544256403846153702e+00
1.129399999999999959e+00,1.544280403846153948e+00
1.129600000000000160e+00,1.544304403846153750e+00
1.129800000000000137e+00,1.544328403846153774e+00
1.130000000000000115e+00,1.544352403846153576e+00
1.130200000000000093e+00,1.544376403846153822e+00
1.130400000000000071e+00,1.544400403846153624e+00
1.130600000000000049e+00,1.544424403846153648e+00
1.130800000000000027e+00,1.544448403846153894e+00
1.131000000000000005e+00,1.544472403846153696e+00
1.131199999999999983e+00,1.544496403846153942e+00
1.131400000000000183e+00,1.544520403846153744e+00
