1.060000000000000275e+00,1.526141451897591317e+00
1.060200000000000253e+00,1.526210709873129900e+00
1.060400000000000231e+00,1.526279952668647022e+00
1.060600000000000431e+00,1.526349180267350780e+00
1.060800000000000187e+00,1.526418392652227007e+00
1.061000000000000165e+00,1.526487589806261091e+00
1.061200000000000143e+00,1.526556771712658023e+00
1.061400000000000121e+00,1.526625938355069767e+00
1.061600000000000099e+00,1.526695089717814424e+00
1.061800000000000299e+00,1.526764225786094720e+00
1.062000000000000277e+00,1.526833346546213610e+00
1.062200000000000255e+00,1.526902451985774789e+00
1.062400000000000233e+00,1.526971542093879419e+00
1.062600000000000211e+00,1.527040616861310207e+00
1.062800000000000189e+00,1.527109676280698158e+00
1.063000000000000389e+00,1.527178720346677787e+00
1.063200000000000367e+00,1.527247749056021453e+00
1.063400000000000345e+00,1.527316762407758377e+00
1.063600000000000101e+00,1.527385760403273007e+00
1.063800000000000079e+00,1.527454743046378072e+00
1.064000000000000057e+00,1.527523710343372754e+00
1.064200000000000257e+00,1.527592662303070892e+00
1.064400000000000235e+00,1.527661598936808751e+00
1.064600000000000213e+00,1.527730520258431257e+00
1.064800000000000191e+00,1.527799426284246698e+00
1.065000000000000169e+00,1.527868317032967882e+00
1.065200000000000147e+00,1.527937192525621324e+00
1.065400000000000347e+00,1.528006052785434221e+00
1.065600000000000325e+00,1.528074897837704782e+00
1.065800000000000303e+00,1.528143727709645461e+00
1.066000000000000281e+00,1.528212542430205545e+00
1.066200000000000259e+00,1.528281342029883083e+00
1.066400000000000015e+00,1.528350126540505949e+00
1.066600000000000215e+00,1.528418895995011351e+00
1.066800000000000193e+00,1.528487650427203137e+00
1.067000000000000171e+00,1.528556389871499999e+00
1.067200000000000149e+00,1.528625114362674786e+00
1.067400000000000126e+00,1.528693823935585394e+00
1.067600000000000104e+00,1.528762518624904532e+00
1.067800000000000304e+00,1.528831198464844165e+00
1.068000000000000282e+00,1.528899863488879518e+00
1.068200000000000260e+00,1.528968513729480394e+00
1.068400000000000238e+00,1.529037149217846059e+00
1.068600000000000216e+00,1.529105769983646557e+00
1.068800000000000194e+00,1.529174376054774687e+00
1.069000000000000394e+00,1.529242967457116853e+00
